employee_id,department,position
52461,Sales & Marketing,specialist
5386,Procurement,specialist
35266,Operations,specialist
51675,HR,specialist
37053,Finance,specialist
7045,Technology,specialist
41802,Analytics,specialist
28849,Technology,specialist
43454,Sales & Marketing,specialist
37112,Procurement,specialist
71099,Technology,specialist
46263,Operations,specialist
17232,Operations,specialist
7813,Technology,specialist
37247,Procurement,specialist
71780,Sales & Marketing,specialist
73816,Sales & Marketing,specialist
51340,Sales & Marketing,specialist
51897,Sales & Marketing,specialist
53442,Operations,specialist
35030,Analytics,specialist
32954,Technology,specialist
42086,Sales & Marketing,specialist
40833,Sales & Marketing,specialist
25788,Operations,specialist
14243,Analytics,specialist
57748,Sales & Marketing,specialist
65191,Procurement,specialist
20795,Procurement,specialist
56671,Sales & Marketing,specialist
12649,Procurement,specialist
49167,Operations,specialist
11130,Operations,specialist
25749,Operations,specialist
14228,Procurement,specialist
23768,Sales & Marketing,specialist
18240,Analytics,specialist
37192,Procurement,specialist
77976,Sales & Marketing,specialist
76025,Technology,specialist
54314,Operations,specialist
52077,Technology,specialist
71427,Analytics,specialist
44354,Operations,specialist
30863,Sales & Marketing,specialist
36796,Operations,specialist
58096,Finance,specialist
46539,HR,specialist
68385,Procurement,specialist
73238,Sales & Marketing,specialist
9932,Operations,specialist
60857,Operations,specialist
17095,Technology,specialist
18407,Sales & Marketing,specialist
54707,Finance,specialist
6377,Operations,specialist
702,Operations,specialist
60795,HR,specialist
31197,Procurement,specialist
42597,Technology,specialist
17002,Sales & Marketing,specialist
53191,Operations,specialist
21909,Technology,specialist
63631,Sales & Marketing,specialist
22383,Sales & Marketing,specialist
3903,Sales & Marketing,specialist
7917,Operations,specialist
10210,Sales & Marketing,specialist
26200,R&D,specialist
41069,Sales & Marketing,specialist
4009,Operations,specialist
23746,Technology,specialist
27727,Analytics,specialist
20681,R&D,specialist
39015,Operations,specialist
3619,Technology,specialist
18633,Sales & Marketing,specialist
39357,Technology,specialist
71059,Sales & Marketing,specialist
36949,Sales & Marketing,specialist
21790,Analytics,specialist
10702,Sales & Marketing,specialist
10242,Operations,specialist
35910,Operations,specialist
19035,Legal,specialist
493,Technology,specialist
53361,Finance,specialist
28459,Legal,specialist
12422,Sales & Marketing,specialist
32313,Sales & Marketing,specialist
42332,Sales & Marketing,specialist
64707,Operations,specialist
62563,Procurement,specialist
72027,Procurement,specialist
18173,Finance,specialist
27927,Sales & Marketing,specialist
7761,Procurement,specialist
13584,Analytics,specialist
49789,Analytics,specialist
8707,Operations,specialist
3222,Operations,specialist
35876,Procurement,specialist
6238,Finance,specialist
29968,HR,specialist
45735,Operations,specialist
1122,Finance,specialist
57695,Sales & Marketing,specialist
26168,Sales & Marketing,specialist
31622,Sales & Marketing,specialist
69352,Technology,specialist
65736,Sales & Marketing,specialist
52006,Finance,specialist
18568,Analytics,specialist
53541,Sales & Marketing,specialist
11512,Sales & Marketing,specialist
40458,Sales & Marketing,specialist
66436,Sales & Marketing,specialist
22279,Analytics,specialist
78082,Procurement,specialist
58822,Operations,specialist
28474,Operations,specialist
799,Technology,specialist
76676,Operations,specialist
55796,Finance,specialist
38959,Technology,specialist
9731,Procurement,specialist
49575,Sales & Marketing,specialist
4367,Finance,specialist
21569,Analytics,specialist
61928,Sales & Marketing,specialist
57919,Sales & Marketing,specialist
15106,Sales & Marketing,specialist
14100,Procurement,specialist
62208,Sales & Marketing,specialist
48142,Procurement,specialist
52094,R&D,specialist
23876,Sales & Marketing,specialist
69976,Sales & Marketing,specialist
32870,Operations,specialist
36717,Technology,specialist
27667,HR,specialist
31802,HR,specialist
1673,Procurement,specialist
50354,Sales & Marketing,specialist
76421,Operations,specialist
9219,Sales & Marketing,specialist
56172,Operations,specialist
25489,Operations,specialist
75600,Operations,specialist
33489,Technology,specialist
22600,Operations,specialist
61225,Sales & Marketing,specialist
13300,Procurement,specialist
53280,Analytics,specialist
29945,Operations,specialist
30818,Sales & Marketing,specialist
23499,Sales & Marketing,specialist
40615,Sales & Marketing,specialist
41605,HR,specialist
45678,HR,specialist
56989,Sales & Marketing,specialist
1380,Sales & Marketing,specialist
5627,Operations,specialist
9394,Sales & Marketing,specialist
55510,HR,specialist
55467,Finance,specialist
9761,Technology,specialist
18660,Operations,specialist
6143,Finance,specialist
5078,Sales & Marketing,specialist
23661,Sales & Marketing,specialist
2976,Analytics,specialist
21130,Procurement,specialist
61216,Finance,specialist
66598,R&D,specialist
65278,Operations,specialist
61131,Operations,specialist
15310,Analytics,specialist
5284,Operations,specialist
76979,Analytics,specialist
75067,Sales & Marketing,specialist
18536,Operations,specialist
2082,Technology,specialist
50396,Procurement,specialist
34913,Finance,specialist
46568,Finance,specialist
8996,Sales & Marketing,specialist
59424,Sales & Marketing,specialist
17748,Sales & Marketing,specialist
22847,Technology,specialist
31125,Operations,specialist
49912,Procurement,specialist
8526,Procurement,specialist
3358,Sales & Marketing,specialist
14267,Sales & Marketing,specialist
26523,Procurement,specialist
3039,Technology,specialist
65361,Analytics,specialist
59170,Finance,specialist
13860,Sales & Marketing,specialist
14066,Operations,specialist
29274,Sales & Marketing,specialist
61917,Operations,specialist
74498,Analytics,specialist
29414,R&D,specialist
53770,Analytics,specialist
6362,Operations,specialist
71898,Sales & Marketing,specialist
68983,Technology,specialist
11880,Legal,specialist
892,Analytics,specialist
29081,Sales & Marketing,specialist
12494,Sales & Marketing,specialist
52868,Operations,specialist
2145,Technology,specialist
70321,Sales & Marketing,specialist
5194,Operations,specialist
12524,Operations,specialist
74973,Sales & Marketing,specialist
24134,Procurement,specialist
10206,Procurement,specialist
23658,Procurement,specialist
19346,Sales & Marketing,specialist
1809,Operations,specialist
62130,Operations,specialist
9344,Sales & Marketing,specialist
72216,Operations,specialist
36070,Technology,specialist
30583,Technology,specialist
58540,Procurement,specialist
61299,Operations,specialist
53897,Analytics,specialist
24216,Procurement,specialist
23693,Procurement,specialist
21514,Technology,specialist
22304,Sales & Marketing,specialist
60026,Technology,specialist
17946,Technology,specialist
16156,Sales & Marketing,specialist
60787,Procurement,specialist
10048,Operations,specialist
7864,Sales & Marketing,specialist
7994,Technology,specialist
68571,Operations,specialist
21988,Technology,specialist
11955,Finance,specialist
64154,Finance,specialist
2787,Procurement,specialist
65528,HR,specialist
5165,Operations,specialist
24568,Operations,specialist
31424,Legal,specialist
20626,Technology,specialist
29371,Sales & Marketing,specialist
57084,Operations,specialist
69846,Sales & Marketing,specialist
31774,Sales & Marketing,specialist
53365,Sales & Marketing,specialist
12766,Analytics,specialist
42260,Sales & Marketing,specialist
11950,Sales & Marketing,specialist
7236,Procurement,specialist
18570,Analytics,specialist
14616,Finance,specialist
76301,Operations,specialist
25257,Operations,specialist
5882,Analytics,specialist
16115,Finance,specialist
68458,Sales & Marketing,specialist
4697,Sales & Marketing,specialist
50419,Analytics,specialist
42739,Operations,specialist
26316,Operations,specialist
56990,Sales & Marketing,specialist
13329,Technology,specialist
4846,Technology,specialist
77062,Procurement,specialist
73199,Operations,specialist
2485,Operations,specialist
30620,Sales & Marketing,specialist
75128,Operations,specialist
53143,Sales & Marketing,specialist
65634,Operations,specialist
25564,Analytics,specialist
12201,Sales & Marketing,specialist
47989,Procurement,specialist
991,HR,specialist
27806,Sales & Marketing,specialist
64397,Analytics,specialist
42653,Operations,specialist
31242,Analytics,specialist
71054,Finance,specialist
48997,Procurement,specialist
70545,Sales & Marketing,specialist
46175,Operations,specialist
20071,Sales & Marketing,specialist
42244,Operations,specialist
25317,Operations,specialist
34695,Sales & Marketing,specialist
47384,Analytics,specialist
46610,Sales & Marketing,specialist
21380,Sales & Marketing,specialist
41204,Procurement,specialist
61998,Procurement,specialist
78036,Finance,specialist
42966,Legal,specialist
70202,Sales & Marketing,specialist
48888,Sales & Marketing,specialist
35487,Sales & Marketing,specialist
56784,Technology,specialist
59000,Procurement,specialist
48867,Sales & Marketing,specialist
67771,Operations,specialist
28461,Sales & Marketing,specialist
25953,Finance,specialist
34496,Sales & Marketing,specialist
26375,HR,specialist
73654,Sales & Marketing,specialist
7304,Sales & Marketing,specialist
10318,Operations,specialist
7720,Sales & Marketing,specialist
25382,Sales & Marketing,specialist
2169,Operations,specialist
46831,Analytics,specialist
69637,Sales & Marketing,specialist
29881,Operations,specialist
15211,Operations,specialist
13,Sales & Marketing,specialist
3552,R&D,specialist
69875,HR,specialist
9205,HR,specialist
21552,Procurement,specialist
10036,Technology,specialist
5972,Sales & Marketing,specialist
7117,Sales & Marketing,specialist
71506,Operations,specialist
